qid,question_text,target
141bfd0a9807d14cb28e,Which is best Vodafone Jio?,0
d24a2853e1754617fd49,Which University is better for medical is it University of Michigan or University of Pennsylvania or Johns Hopkins?,0
eda60fc86a04fb5f567f,How many joules are in a banana?,0
f4153a31a143778eb490,Which states of India have reinstated the old pension system?,0
f708e2d7089b73d2e3f6,Is there any app to track your fleet’s speed & location while they are on the field?,0
c72d999745b2b9b7b864,How do you report a rouge police department?,0
cbeab4935e28724a99ff,Will4k still work on my present cable until I up grade?,0
4cc5ddcda138f8f98788,"Do you mind marrying a divorced person, even with children?",0
a1e9484574abe910cf97,What is the difference between Newtonian and darwinian School of thought?,0
cde8fe7dbe2cfc04b6b2,What are the characteristics of Introverts that make them different?,0
b5200bdf0e85c58cb471,Do all people want more in life? Is there a permanent satisfaction that one can achieve?,0
18af093afede87f776bf,Who is the vice captain of Indian test cricket team?,0
268e9852920ab890ee53,Can I create an Android app without letting customers know my real name?,0
681412e5173691b8b142,Is there a correlation between high IQ and creative genius?,0
de19cbda834c8cc0d3ff,"Did Jewish men rape Roman/Italian women and created the ethnic group ""Ashkenazi Jewish""?",0
84698287bb78844b527c,How should I stop thinking about my future?,0
f6d54ef5a7c86939447e,How can I make tracksuits?,0
3d6cfdaa7d5424ec6dad,Is sex an overrated pleasure?,0
aa8f31335efa9854706b,What are all the best sites to learn current affairs for government jobs?,0
bb16938c51076c32d549,What happens if you put a tomato into a car exhaust?,0
b9eea78e9fa3f49302f8,How long would it take to sail from NYC to London on a charter boat?,0
9f6d53fd92681d4b2456,Does this colleague know she is driving me mad when she looks at me or smiles in a certain time and certain way?,0
a162ff9bba8f4fee2011,What is the best food for a leopard gecko?,0
30046b5c6fb7b9f9f656,What does consciousness mean in your opinion?,0
5e0d1d18e0107107c2ab,What are your views on the book Norwegian Wood by Murakami?,0
c3977bd3d470a7e0f008,How do I become a nanotech after mechanical engineering?,0
56a5a8ca27f0638bbeec,Is Judaism and Christianity a Lie?,0
50b139e50e3776d4e71b,Do you have to date multiple times find that special person?,0
ca0ff5dff200da93f7d2,Why in some airports they make you press a button on the floor?,0
43ea4205484315426f73,Why is it that native English people are reluctant to help others with their English?,0
4f99b579e30f671684fe,What sites can I use to find recommendations of good anime?,0
b2ceffe57acf26ca8f39,How do they read your electricity meter if they can't gain access to your property?,0
346d8c9fcfeda0403b7f,Should the British Government scrap tuition fees for Education and Medicine courses in order to help ease the recruitment crisis in Schools and the NHS?,0
5f175eba722206df73d0,What should I do after lefting electrical engineering?,0
26b845068bb7584a7abb,What do you do when you feel like you're not belong to any social group?,0
2e19fafd4bfc19facb12,What is that one thing one must do in their life according to you?,0
04682ff89697910ce0fc,"If I said too low of a number during salary negotiations, how can I salvage?",0
5c10a9ec8b6de32aa5bb,Which catering in Bangalore caters in Bengali cuisine?,0
770047eed7351afb765f,I just recently changed my password to Instagram but now when I try to log in it doesnt let me. What can I do?,0
c7ded23bca1cadf17abc,"Since I have an IQ of 299, why do my intellectual inferiors try to ""disprove me""?",1
04a1c129939ef2e01ac6,What does shobitch mean?,0
fcbf44566715b20db43e,How much fuel per minute 747 aircraft needs to fly?,0
7ddd816169820a648922,"What are the differences between gender performativity, gender performance, and gender expression?",0
623e5290707f86ae8089,How should I prepare for Administrative officer post (generalist) of agriculture insurance company of India limited?,0
25caa4ab01e7a7a0dcea,What food should be eaten to make our memory sharp?,0
035a0023d8b686e8eaab,Are there any exhibitions with products and services that consulting firms need?,0
d862f788fb440d63eded,Without collateral security education loan is possible for study in abroad?,0
e883f4e0dc4873b4037a,Which is correct? 10-year sentence or ten-year sentence,0
b19c8c12b37d80160c6d,What are some reasons that corruption in Vietnam is high?,0
25cfcc932c4d563e86aa,How did you name your indie game?,0
80957fc17a8716135d9b,Why is it that 1/infinity equals 0?,0
5a9816e0934b88dd6c0b,Which country invented the sharpest and strongest sword in the world?,0
e2912b1a24894dfef083,What is actual Vertual mode in 80386 microprocessor?,0
7d8996458ec0261a64ca,How do you enjoy TV shows without eating snacks?,0
bb202042b5bb2c353376,Did Jabba castrate his enemies before feeding them to the Sarlacc?,1
079627d58c7e8469a8d3,"Considering Indonesia's diversity, are there any native Indonesian ethnic groups which has the positive stereotype of ""hardworking, frugal, entrepreneurial etc.""? Are all of the native Indonesian ethnic groups stereotyped as ""lazy/easily contented""?",0
045d60912b6f3acb5d58,Phone is missing than how to know the cost?,0
86b56af0cc3369789b8d,Do people realize that anonymous data brokering has been long subverted by algorithms that de-anonymize data?,0
af0ee41fa4857e193e32,Is Dubai an Arabic city?,0
d56555b0ea84d15934ec,How do I find benefactors and supporters to help fund a PhD for an international student in the UK?,0
b908718b8686c12122c2,"How can I improve the flow of a viscous fluid on a smooth surface, is it better to have a vertical or angled surface?",0
19ae755cf522c24e771b,What sex joke that you've made are you least proud of?,0
5b15796487d28efa5732,What is the best way to score good marks in IGCSE?,0
363846338ead92d7ae00,How can I manage different SMS in different spaces?,0
6d624fe3b1fff71545f1,Where can I get dropshipping dealers for shoes in India?,0
54cd415abb6acfed3c01,"How do you make a bow and arrow. I already started making it with a stick, but I don't know how to make it?",0
8af49845fbf2ed094c24,"Systems Biology and Transport phenomena, which one would be a better choice?",0
cfc114e4a81f14853577,What are the requirements to become a skin donor?,0
cfd572e2af3119bc050a,How many marks would be deducted in maths if the steps are correct and the answer is wrong on the GSEB?,0
ae924341004ccb688832,How can I get a chance to work outside India as a software engineer?,0
6fc522ebf0896ef0408a,Which is the best novel to read to develop marketing skills?,0
9d87d0ae9c1bcc5b1981,Which philosophers were studied by Osho?,0
2be782362e2fbad3ca75,Why would someone want a portrait where their feet is the focus?,0
4f31590a6bc9528f0661,"In French or European history, was there ever any annual events where the poor stole from the rich or damaged their property?",0
aafee0839b6eddf916dc,What are the best books to read to make you smarter and more enlightened in life?,0
35e3d971a7660cbc85c4,What are the problems faced by the weaker section of the society today in civics?,0
2abfde305dbe4e8d1b3f,Why are people so untrustworthy?,0
b9ae3e089255ccf30a90,Yesterday a stray dog licked me on unbroken skin on my foot. Due to a monkey bite I am currently in the middle of a schedule of rabies vaccinations with one injection left in 12 days time (day 21). Do I need to start the schedule of injections agin?,0
8abd195aa783865c3ef6,Do you think Republicans have become even more out of control witnessing the debacle of Trump's first year in office?,1
d34815ca887ad08fbd45,What will people think if I go to a party with my 16 year old sister? I’m 20,0
3d5a3817afb642a072a1,How do you meet band members at Vans Warped Tour?,0
cb1e8c7f1457e7b66549,What are some good Charities or NGO in Tamil Nadu to which I can donate?,0
ed5d03d236ef4547e108,What can I do to opt out of all religious questions being asked of me on Quora?,0
c0de02409f30dfcdacdf,How many have proposed to you?,0
6bda869f11c65cd9f26d,What would happen if Apple and Samsung merge together?,0
99b16a82572ab0ec58da,"Are any ready to eat foods like instant oats, noodles and pasta safe for consumption?",0
2d708717caf94d5b11bb,Which state of India has the largest number of cities?,0
408be54e58cd017943ab,What are some three-man flow clearing techniques?,0
e97fd85c7da9fa4ef78c,Why do we pronounce envelope as 'onvelop'?,0
aa772d1da59d080c62cb,How have you grown as a person?,0
beb375960fa6a346ebcd,"Which Moroccan magazine can I write articles for, as a teenager?",0
8175e5dc06d244815090,What is the importance of the Olympic Winter Games for the athletes' careers'?,0
1fc6ddbe7f80246a9139,What is China's equivalent of the KGB or CIA?,0
1499873dad563533fae3,What is African-American literature best known for?,0
d343b3c25c7ab8508906,How was OpenSSH developed?,0
4617d15e187f07bb74d4,"My friend has been driving since he was 14, he got his drivers license, should I trust him to take me somewhere safely?",0
0b60ae6e6ef33490a436,"If is an odd integer I=(-1) ^1/2, then (1+i) ^6n+(1-i) ^6n is equal to?",0
c000f3b5d16d1dd6a3b7,"What does ""he/she very what one"" mean in Singlish?",0
38ff85f4c4615f73b407,How difficult was it for you to pick up your career at a similar pay grade after a year long sabbatical?,0
1e6e433b10b1506fea78,What are some good books that were released recently for people who are interested in University Physics and Mathematics?,0
2dbe3f81054467499062,Is there anyway I could get a contract marriage with a USA citizen?,0
2f2d5be693edbbb18961,How can you be consistent in order to be a good parent?,0
683b5bb81a5f765b65d4,How do we balance traditional practices and human rights?,0
86c955c46392c8deb665,What role does muzzle flash play in a military combat situation?,0
63eb7a0bbcbaf597338a,Say you've got $200 to invest in cryptocurrencies. Which one(s) would you invest in?,0
a8aafbdf364dd09b8724,How do I nail my personal interview at Christ University?,0
9923e83aeacc9a9658cc,Which is the best software for video editing and animation?,0
6c42fdfeb83bc2245715,"Is it true it is very easy to become famous in Bollywood or politics by paying news media, as people have the herd mentality in India?",1
2b4ca19f12daf79593ce,Can we take admission in science after BA degree?,0
c8af25e159235e3f1b8f,Is fashion a shallow form of self-expression?,0
30c448c2f6574f136593,Could a psychopath share personal information with someone just to convince them that they are not a psychopath?,0
3e255f7691b798c7ce2a,What are excitement words?,0
4d61930d645b816d7ac4,What is the difference between a sales representative and a sales engineer?,0
d0a3365a249f06a96896,"Because of India's division at the time of Independence, China will control a major part of formerly Indian territory (Pakistan), in the name of CPEC. Will the Chinese conquest for acquiring newer land ever complete?",0
a49b55940f544f619ecd,Can I move to a different local within my union?,0
d84611b11e4e2d61eaed,"Besides certain Democrat voting blocs having a low IQ and Trump likely having a higher IQ than Barack Hussein Obama, what are some reasons why liberals reject IQ?",1
bf3fbbb72b44d889b35d,"What is the probability of picking 2 balls of the same color, and different color, when you have 1 white ball, 2 red balls and 3 black balls in a bag?",0
b230f4e6a784134f0ce7,"How is ""IIT academy-Medical academy"" Jodhpur for NEET preparation?",0
6d8e076526dec7a9b8a4,What type of blood do amur tigers have?,0
7a971e5d4c5837408d84,You fucks are always bad mouthing the prez! Do you ever bad mouth the fuck in charge of Quora?,1
165b3b1eba93605bcdb8,Does VirtualBox consider our privacy when copying files from external disks to the VM?,0
5bb54525d018b3109e0d,Are there any solid cases that support reincarnation in communities that does not believe in it?,0
52d180714e0fe3b3de76,Do you have to pay to download a Minecraft map?,0
ee8ad455850d0e771f67,Do characters like Sakura have nicknames that indicate their status?,0
33922208ed0bf9474ef2,Do you believe that more data is always better for prediction when dealing with financial data?,0
1f9504dfaeab0a5451fe,Does meladerm really work for skin whitening?,0
c199b83048f4f22a081f,How can I change my routine and habits?,0
